Time,Machine A,Machine B,Detector α 1,Detector α 2,Detector β 1 ,Detector β 2,Diverter ψ 1,Diverter ψ 2,Detector δ 1,Detector δ 2
hh:mm:ss,RPM,RPM,,,,,,,,
03:02:39,6536,8285,1,1,1,1,1,1,1,1
03:02:44,6536,8285,1,0,1,1,1,1,1,0
03:02:49,6536,8285,1,0,1,1,1,1,1,1
03:02:54,6536,8285,0,1,1,1,1,1,1,1
03:02:59,6536,8285,0,1,1,1,1,1,1,1
03:03:04,6536,8285,1,1,1,1,1,1,1,1
03:03:09,6536,8285,1,1,1,1,1,1,1,1
03:03:14,6536,8285,1,1,1,1,1,1,1,1
03:03:19,6536,8285,1,1,1,1,1,1,1,1
03:03:24,6536,8285,1,1,1,1,1,1,1,1
03:03:29,6536,8285,1,1,1,1,1,1,1,1
03:03:34,6536,8285,1,1,1,1,1,1,1,1
03:03:39,6536,8285,1,1,1,1,1,1,1,1
03:03:44,6536,8285,1,1,1,1,1,1,1,1
03:03:49,6536,8285,1,1,0,1,1,1,1,1
03:03:54,6536,8285,1,1,0,1,1,1,1,1
03:03:59,6536,8285,1,1,1,1,1,1,1,1
03:04:04,6536,8285,1,1,1,1,1,1,1,1
03:04:09,6536,8285,1,1,1,1,1,1,0,1
03:04:14,6536,8285,1,1,1,1,1,1,1,1
03:04:19,6536,8285,1,1,1,1,1,1,1,1
03:04:24,6536,8285,1,1,1,1,1,1,1,1
03:04:29,6536,8285,1,1,1,1,1,1,1,1
03:04:34,6536,8285,1,1,1,1,1,1,1,1
03:04:39,6536,8285,1,1,1,1,1,1,1,1
03:04:44,6536,8285,1,1,1,1,1,1,1,1
03:04:49,6536,8285,1,1,1,1,1,1,1,1
03:04:54,6536,8285,1,1,1,1,1,1,1,1
03:04:59,6536,8285,1,1,1,1,1,1,1,1
03:05:04,6536,8285,1,1,1,0,1,1,1,1
03:05:09,6536,8285,1,1,1,1,1,1,1,1
03:05:14,6536,8285,1,1,1,1,1,1,1,1
03:05:19,6536,8285,1,0,1,1,1,1,1,0
03:05:24,6536,8285,1,0,1,1,1,1,1,1
03:05:29,6536,8285,0,1,1,1,1,1,1,1
03:05:34,6536,8285,1,1,1,1,1,1,1,1
03:05:39,6536,8285,1,1,1,1,1,1,1,1
03:05:44,6536,8285,1,1,1,1,1,1,1,1
03:05:49,6536,8285,1,1,1,1,1,1,1,1
03:05:54,6536,8285,1,1,1,1,1,1,1,1
03:05:59,6536,8285,1,1,1,1,1,1,1,1
03:06:04,6536,8285,1,1,1,1,1,1,1,1
03:06:09,6536,8285,1,1,1,1,1,1,1,1
03:06:14,6536,8285,1,1,1,1,1,1,1,1
03:06:19,6536,8285,1,1,1,1,1,1,1,1
03:06:24,6536,8285,1,1,0,1,1,1,1,1
03:06:29,6536,8285,1,1,0,1,1,1,1,1
03:06:34,6536,8285,1,1,1,1,1,1,1,1
03:06:39,6536,8285,1,1,1,1,1,1,1,1
03:06:44,6536,8285,1,1,1,1,1,1,0,1
03:06:49,6536,8285,1,1,1,1,1,1,1,1
03:06:54,6536,8285,1,1,1,1,1,1,1,1
03:06:59,6536,8285,1,1,1,1,1,1,1,1
03:07:04,6536,8285,1,1,1,1,1,1,1,1
03:07:09,6536,8285,1,1,1,1,1,1,1,1
03:07:14,6536,8285,1,1,1,1,1,1,1,1
03:07:19,6536,8285,1,1,1,1,1,1,1,1
03:07:24,6536,8285,1,1,1,1,1,1,1,1
03:07:29,6536,8285,1,1,1,1,1,1,1,1
03:07:34,6536,8285,1,1,1,1,1,1,1,1
03:07:39,6536,8285,1,1,1,0,1,1,1,1
03:07:44,6536,8285,1,1,1,1,1,1,1,1
03:07:49,6536,8285,1,1,1,1,1,1,1,0
03:07:54,6536,8285,1,0,1,1,1,1,1,0
03:07:59,6536,8285,1,0,1,1,1,1,1,1
03:08:04,6536,8285,0,1,1,1,1,1,1,1
03:08:09,6536,8285,0,1,1,1,1,1,1,1
03:08:14,6536,8285,1,1,1,1,1,1,1,1
03:08:19,6536,8285,1,1,1,1,1,1,1,1
03:08:24,6536,8285,1,1,1,1,1,1,1,1
03:08:29,6536,8285,1,1,1,1,1,1,1,1
03:08:34,6536,8285,1,1,1,1,1,1,1,1
03:08:39,6536,8285,1,1,1,1,1,1,1,1
03:08:44,6536,8285,1,1,1,1,1,1,1,1
03:08:49,6536,8285,1,1,1,1,1,1,1,1
03:08:54,6536,8285,1,1,1,1,1,1,1,1
03:08:59,6536,8285,1,1,0,1,1,1,1,1
03:09:04,6536,8285,1,1,0,1,1,1,1,1
03:09:09,6536,8285,1,1,1,1,1,1,1,1
03:09:14,6536,8285,1,1,1,1,1,1,1,1
03:09:19,6536,8285,1,1,1,1,1,1,0,1
03:09:24,6536,8285,1,1,1,1,1,1,0,1
03:09:29,6536,8285,1,1,1,1,1,1,1,1
03:09:34,6536,8285,1,1,1,1,1,1,1,1
03:09:39,6536,8285,1,1,1,1,1,1,1,1
03:09:44,6536,8285,1,1,1,1,1,1,1,1
03:09:49,6536,8285,1,1,1,1,1,1,1,1
03:09:54,6536,8285,1,1,1,1,1,1,1,1
03:09:59,6536,8285,1,1,1,1,1,1,1,1
03:10:04,6536,8285,1,1,1,1,1,1,1,1
03:10:09,6536,8285,1,1,1,1,1,1,1,1
03:10:14,6536,8285,1,1,1,0,1,1,1,1
03:10:19,6536,8285,1,1,1,1,1,1,1,1
03:10:24,6536,8285,1,1,1,1,1,1,1,1
03:10:29,6536,8285,1,0,1,1,1,1,1,0
03:10:34,6536,8285,1,0,1,1,1,1,1,1
03:10:39,6536,8285,0,1,1,1,1,1,1,1
03:10:44,6536,8285,0,1,1,1,1,1,1,1
03:10:49,6536,8285,1,1,1,1,1,1,1,1
03:10:54,6536,8285,1,1,1,1,1,1,1,1
03:10:59,6536,8285,1,1,1,1,1,1,1,1
03:11:04,6536,8285,1,1,1,1,1,1,1,1
03:11:09,6536,8285,1,1,1,1,1,1,1,1
03:11:14,6536,8285,1,1,1,1,1,1,1,1
03:11:19,6536,8285,1,1,1,1,1,1,1,1
03:11:24,6536,8285,1,1,1,1,1,1,1,1
03:11:29,6536,8285,1,1,1,1,1,1,1,1
03:11:34,6536,8285,1,1,1,1,1,1,1,1
03:11:39,6536,8285,1,1,0,1,1,1,1,1
03:11:44,6536,8285,1,1,0,1,1,1,1,1
03:11:49,6536,8285,1,1,1,1,1,1,1,1
03:11:54,6536,8285,1,1,1,1,1,1,0,1
03:11:59,6536,8285,1,1,1,1,1,1,0,1
03:12:04,6536,8285,1,1,1,1,1,1,1,1
03:12:09,6536,8285,1,1,1,1,1,1,1,1
03:12:14,6536,8285,1,1,1,1,1,1,1,1
03:12:19,6536,8285,1,1,1,1,1,1,1,1
03:12:24,6536,8285,1,1,1,1,1,1,1,1
03:12:29,6536,8285,1,1,1,1,1,1,1,1
03:12:34,6536,8285,1,1,1,1,1,1,1,1
03:12:39,6536,8285,1,1,1,1,1,1,1,1
03:12:44,6536,8285,1,1,1,0,1,1,1,1
03:12:49,6536,8285,1,1,1,0,1,1,1,1
03:12:54,6536,8285,1,1,1,1,1,1,1,1
03:12:59,6536,8285,1,1,1,1,1,1,1,0
03:13:04,6536,8285,1,0,1,1,1,1,1,0
03:13:09,6536,8285,1,0,1,1,1,1,1,1
03:13:14,6536,8285,1,1,1,1,1,1,1,1
03:13:19,6536,8285,0,1,1,1,1,1,1,1
03:13:24,6536,8285,1,1,1,1,1,1,1,1
03:13:29,6536,8285,1,1,1,1,1,1,1,1
03:13:34,6536,8285,1,1,1,1,1,1,1,1
03:13:39,6536,8285,1,1,1,1,1,1,1,1
03:13:44,6536,8285,1,1,1,1,1,1,1,1
03:13:49,6536,8285,1,1,1,1,1,1,1,1
03:13:54,6536,8285,1,1,1,1,1,1,1,1
03:13:59,6536,8285,1,1,1,1,1,1,1,1
03:14:04,6536,8285,1,1,1,1,1,1,1,1
03:14:09,6536,8285,1,1,1,1,1,1,1,1
03:14:14,6536,8285,1,1,0,1,1,1,1,1
03:14:19,6536,8285,1,1,0,1,1,1,1,1
03:14:24,6536,8285,1,1,1,1,1,1,1,1
03:14:29,6536,8285,1,1,1,1,1,1,0,1
03:14:34,6536,8285,1,1,1,1,1,1,0,1
03:14:39,6536,8285,1,1,1,1,1,1,1,1
03:14:44,6536,8285,1,1,1,1,1,1,1,1
03:14:49,6536,8285,1,1,1,1,1,1,1,1
03:14:54,6536,8285,1,1,1,1,1,1,1,1
03:14:59,6536,8285,1,1,1,1,1,1,1,1
03:15:04,6536,8285,1,1,1,1,1,1,1,1
03:15:09,6536,8285,1,1,1,1,1,1,1,1
03:15:14,6536,8285,1,1,1,1,1,1,1,1
03:15:19,6536,8285,1,1,1,0,1,1,1,1
03:15:24,6536,8285,1,1,1,0,1,1,1,1
03:15:29,6536,8285,1,1,1,1,1,1,1,1
03:15:34,6536,8285,1,1,1,1,1,1,1,0
03:15:39,6536,8285,1,0,1,1,1,1,1,0
03:15:44,6536,8285,1,1,1,1,1,1,1,1
03:15:49,6536,8285,1,1,1,1,1,1,1,1
03:15:54,6536,8285,0,1,1,1,1,1,1,1
03:15:59,6536,8285,1,1,1,1,1,1,1,1
03:16:04,6536,8285,1,1,1,1,1,1,1,1
03:16:09,6536,8285,1,1,1,1,1,1,1,1
03:16:14,6536,8285,1,1,1,1,1,1,1,1
03:16:19,6536,8285,1,1,1,1,1,1,1,1
03:16:24,6536,8285,1,1,1,1,1,1,1,1
03:16:29,6536,8285,1,1,1,1,1,1,1,1
03:16:34,6536,8285,1,1,1,1,1,1,1,1
03:16:39,6536,8285,1,1,1,1,1,1,1,1
03:16:44,6536,8285,1,1,1,1,1,1,1,1
03:16:49,6536,8285,1,1,0,1,1,1,1,1
03:16:54,6536,8285,1,1,0,1,1,1,1,1
03:16:59,6536,8285,1,1,1,1,1,1,1,1
03:17:04,6536,8285,1,1,1,1,1,1,0,1
03:17:09,6536,8285,1,1,1,1,1,1,0,1
03:17:14,6536,8285,1,1,1,1,1,1,1,1
03:17:19,6536,8285,1,1,1,1,1,1,1,1
03:17:24,6536,8285,1,1,1,1,1,1,1,1
03:17:29,6536,8285,1,1,1,1,1,1,1,1
03:17:34,6536,8285,1,1,1,1,1,1,1,1
03:17:39,6536,8285,1,1,1,1,1,1,1,1
03:17:44,6536,8285,1,1,1,1,1,1,1,1
03:17:49,6536,8285,1,1,1,1,1,1,1,1
03:17:54,6536,8285,1,1,1,0,1,1,1,1
03:17:59,6536,8285,1,1,1,1,1,1,1,1
03:18:04,6536,8285,1,1,1,1,1,1,1,1
03:18:09,6536,8285,1,0,1,1,1,1,1,0
03:18:14,6536,8285,1,0,1,1,1,1,1,1
03:18:19,6536,8285,1,1,1,1,1,1,1,1
03:18:24,6536,8285,0,1,1,1,1,1,1,1
03:18:29,6536,8285,0,1,1,1,1,1,1,1
03:18:34,6536,8285,1,1,1,1,1,1,1,1
03:18:39,6536,8285,1,1,1,1,1,1,1,1
03:18:44,6536,8285,1,1,1,1,1,1,1,1
03:18:49,6536,8285,1,1,1,1,1,1,1,1
03:18:54,6536,8285,1,1,1,1,1,1,1,1
03:18:59,6536,8285,1,1,1,1,1,1,1,1
03:19:04,6536,8285,1,1,1,1,1,1,1,1
03:19:09,6536,8285,1,1,1,1,1,1,1,1
03:19:14,6536,8285,1,1,1,1,1,1,1,1
03:19:19,6536,8285,1,1,1,1,1,1,1,1
03:19:24,6536,8285,1,1,0,1,1,1,1,1
03:19:29,6536,8285,1,1,0,1,1,1,1,1
03:19:34,6536,8285,1,1,1,1,1,1,1,1
03:19:39,6536,8285,1,1,1,1,1,1,0,1
03:19:44,6536,8285,1,1,1,1,1,1,0,1
03:19:49,6536,8285,1,1,1,1,1,1,1,1
03:19:54,6536,8285,1,1,1,1,1,1,1,1
03:19:59,6536,8285,1,1,1,1,1,1,1,1
03:20:04,6536,8285,1,1,1,1,1,1,1,1
03:20:09,6536,8285,1,1,1,1,1,1,1,1
03:20:14,6536,8285,1,1,1,1,1,1,1,1
03:20:19,6536,8285,1,1,1,1,1,1,1,1
03:20:24,6536,8285,1,1,1,1,1,1,1,1
03:20:29,6536,8285,1,1,1,0,1,1,1,1
03:20:34,6536,8285,1,1,1,1,1,1,1,1
03:20:39,6536,8285,1,1,1,1,1,1,1,1
03:20:44,6536,8285,1,0,1,1,1,1,1,0
03:20:49,6536,8285,1,0,1,1,1,1,1,1
03:20:54,6536,8285,1,1,1,1,1,1,1,1
03:20:59,6536,8285,0,1,1,1,1,1,1,1
03:21:04,6536,8285,0,1,1,1,1,1,1,1
03:21:09,6536,8285,0,1,1,1,1,1,1,1
03:21:14,6536,8285,1,1,1,1,1,1,1,1
03:21:19,6536,8285,1,1,1,1,1,1,1,1
03:21:24,6536,8285,1,1,1,1,1,1,1,1
03:21:29,6536,8285,1,1,1,1,1,1,1,1
03:21:34,6536,8285,1,1,1,1,1,1,1,1
03:21:39,6536,8285,1,1,1,1,1,1,1,1
03:21:44,6536,8285,1,1,1,1,1,1,1,1
03:21:49,6536,8285,1,1,1,1,1,1,1,1
03:21:54,6536,8285,1,1,1,1,1,1,1,1
03:21:59,6536,8285,1,1,0,1,1,1,1,1
03:22:04,6536,8285,1,1,0,1,1,1,1,1
03:22:09,6536,8285,1,1,1,1,1,1,1,1
03:22:14,6536,8285,1,1,1,1,1,1,0,1
03:22:19,6536,8285,1,1,1,1,1,1,0,1
03:22:24,6536,8285,1,1,1,1,1,1,1,1
03:22:29,6536,8285,1,1,1,1,1,1,1,1
03:22:34,6536,8285,1,1,1,1,1,1,1,1
03:22:39,6536,8285,1,1,1,1,1,1,1,1
03:22:44,6536,8285,1,1,1,1,1,1,1,1
03:22:49,6536,8285,1,1,1,1,1,1,1,1
03:22:54,6536,8285,1,1,1,1,1,1,1,1
03:22:59,6536,8285,1,1,1,1,1,1,1,1
03:23:04,6536,8285,1,1,1,0,1,1,1,1
03:23:09,6536,8285,1,1,1,0,1,1,1,1
03:23:14,6536,8285,1,1,1,1,1,1,1,1
03:23:19,6536,8285,1,0,1,1,1,1,1,0
03:23:24,6536,8285,1,0,1,1,1,1,1,0
03:23:29,6536,8285,1,1,1,1,1,1,1,1
03:23:34,6536,8285,1,1,1,1,1,1,1,1
03:23:39,6536,8285,0,1,1,1,1,1,1,1
03:23:44,6536,8285,0,1,1,1,1,1,1,1
03:23:49,6536,8285,1,1,1,1,1,1,1,1
03:23:54,6536,8285,1,1,1,1,1,1,1,1
03:23:59,6536,8285,1,1,1,1,1,1,1,1
03:24:04,6536,8285,1,1,1,1,1,1,1,1
03:24:09,6536,8285,1,1,1,1,1,1,1,1
